year	area	seas	datetime	check	transect	station	trapnum	indnum_old	Nindnum	sex	status	weight	species	marked	note
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G20	3D	NA	UNM022	NA	NA	11	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G20	4A	NA	0007A64B91	F	NA	21	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G20	4D	NA	0007A5E8B2	M	S	41	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G20	4D	NA	UNM023	NA	NA	30	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G20	1C	NA	0007A5FFFB	F	NA	25	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G20	3D	NA	0007A63F1D	F	NA	27	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G20	4B	NA	UNM024	M	NA	27	GRAASIDEMUS	N	ESCAPED DURING HANDLING
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G20	4A	NA	0007A5E8B2	M	S	41	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G19	3D	NA	0007A5E968	M	NA	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G19	3D	NA	0007A5EA21	F	NA	36	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G19	3D	NA	0007A5E491	M	NA	26	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G19	4B	NA	0007A5FDE4	M	S	52	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	3B	NA	0007A5FF2F	M	S	29	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	3A	NA	0007A63940	M	NA	26	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	3A	NA	0007A640CA	M	NA	26	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	2C	NA	0007A5FD18	M	S	28	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	2C	NA	0007A64B97	F	NA	25	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	4A	NA	0007A5FA7E	M	NA	19	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	4B	NA	0007A5FDB2	M	S	44	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G16	4D	NA	0007A5E8CF	F	O	50	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	3B	NA	0007A6492B	M	NA	18	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	3B	NA	0007A64F4E	F	NA	16	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	3D	NA	0007A64737	F	NA	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	3D	NA	0007A63DE7	M	NA	29	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	3D	NA	0007A602EE	M	NA	29	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	1B	NA	0007A64A94	F	NA	26	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	1A	NA	0007A600B9	M	NA	31	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G15	2C	NA	0007DFA9F7	M	S	47	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G11	2B	NA	0007A63613	F	O,L	40	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G11	1B	NA	0007DFA991	F	NA	23	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G11	1C	NA	0007A5EABD	F	NA	25	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G11	4D	NA	UNM025	NA	NA	11	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G11	4D	NA	UNM026	NA	NA	11	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G11	4C	NA	0007A64486	F	NA	21	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	3B	NA	0007A62B34	F	NA	22	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	3A	NA	UNM027	NA	NA	25	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	3A	NA	UNM028	NA	NA	25	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	3A	NA	UNM029	NA	NA	25	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	3A	NA	UNM030	NA	NA	25	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	2C	NA	0007DFA9D3	F	NA	25	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	2B	NA	NA	M	NA	25	GRAASIDEMUS	N	TAGGED, BUT FORGOT TO SCAN TAGG-ID
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	2A	NA	0007DFA95A	M	S	44	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G8	2D	NA	UNM027	M	S	21	MARKMUS	N	ESCAPED DURING HANDLING
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G6	4B	NA	0007D4456F	M	S	39	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G6	4C	NA	0007DFA9FA	M	NA	19	ROEDMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G4	4C	NA	0007A6410A	M	NA	26	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G4	2D	NA	0007DFABCF	F	L	34	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	3B	NA	0007DFB5C9	F	L	43	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	3B	NA	0007DFAB26	M	S	30	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	2D	NA	0007DFB79E	F	L	NA	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	1C	NA	0007A5F533	M	S	34	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G2	4A	NA	0007A641E5	M	S	45	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	2B	NA	0007DFBBDE	F	L	42	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	2B	NA	0007DFAAC0	NA	NA	23	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	1B	NA	0007A6357E	M	S	30	GRAASIDEMUS	NA	
SU19	PORSANGER	SUMMER	040819	2	MÅSØY	G1	1C	NA	0007DFAB33	M	S	27	GRAASIDEMUS	NA	
