"";"year";"area";"seas";"datetime";"check";"transect";"station";"trapnum";"indnum_old";"Nindnum";"sex";"status";"weight";"species";"marked";"note"
"603";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"4A";NA;"0007DFB486";"F";"O,L";"43";"GRAASIDEMUS";"R";""
"604";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"4A";NA;"0007A5EB51";"M";"S";"24";"GRAASIDEMUS";"R";""
"605";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"1C";NA;"0007A60200";"M";"S";"42";"GRAASIDEMUS";"R";""
"606";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"1D";NA;"0007A640B3";"F";"C";"22";"GRAASIDEMUS";"R";""
"607";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"1A";NA;"0007A66EF1";"M";"S";"26";"GRAASIDEMUS";"R";""
"608";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G6";"1A";NA;"0007A663A51";"M";"S";"22";"ROEDMUS";"R";""
"609";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G6";"2A";NA;"0007D45964";"F";"C";"15";"ROEDMUS";"R";""
"610";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G6";"2D";NA;"0007A60E52";"M";"S";"44";"GRAASIDEMUS";"R";""
"611";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G4";"1D";NA;"0007DFAB7F";"F";"C";"28";"MARKMUS";"N";""
"612";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G4";"4D";NA;"0007A63E44";"M";"S";"44";"MARKMUS";"N";""
"613";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G4";"2B";NA;"0007DFABD7";"F";"C,L";"41";"GRAASIDEMUS";"N";""
"614";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3C";NA;NA;NA;NA;NA;"ROYSKATT";"N";""
"615";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3D";NA;"0007AG2BB5";"M";"S";"24";"GRAASIDEMUS";"R";""
"616";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3A";NA;"0007DFA9A9";"F";"O";"24";"GRAASIDEMUS";"N";""
"617";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3A";NA;"0007DFA9A0";"M";"S";"23";"GRAASIDEMUS";"N";""
"618";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"2B";NA;"0007DFAC3D";"M";"S";"29";"GRAASIDEMUS";"N";""
"619";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"1A";NA;"0007DFA98F";"M";"S";"26";"GRAASIDEMUS";"N";""
"620";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"1A";NA;"UNM008";NA;NA;"10";"GRAASIDEMUS";"N";""
"621";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"1A";NA;"0007A63BE4";"M";"S";"22";"GRAASIDEMUS";"R";""
"622";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"1D";NA;"UNM009";"M";"S";"32";"GRAASIDEMUS";"N";"DEAD"
"623";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"4D";NA;"0007DFAA1A";"M";"S";"42";"GRAASIDEMUS";"N";""
"624";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"4B";NA;"0007A62EDF";"M";"S";"43";"GRAASIDEMUS";"N";""
"625";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"3C";NA;"0007A64C46";"M";"S";"23";"GRAASIDEMUS";"N";""
"626";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"3B";NA;"0007A62BCD";"M";"S";"26";"GRAASIDEMUS";"N";""
"627";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"2D";NA;"UNM010";"M";"S";"30";"GRAASIDEMUS";"N";"DEAD"
"628";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"2C";NA;"0007A67705";"F";"C";"24";"GRAASIDEMUS";"R";""
"629";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"1D";NA;"0007DFAAEB";"M";"S";"28";"GRAASIDEMUS";"N";""
"630";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"1D";NA;"0007DFABA0";"M";"S";"26";"GRAASIDEMUS";"N";""
"631";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"4C";NA;"0007DFA93A";"M";"S";"24";"GRAASIDEMUS";"N";""
"632";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"4C";NA;"0007DFA87D";"M";"S";"24";"GRAASIDEMUS";"N";""
"633";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G1";"3C";NA;"0007A64C46";"M";"S";"24";"GRAASIDEMUS";"N";""
"634";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G1";"2C";NA;"0007A62BCD";"M";"S";"29";"GRAASIDEMUS";"N";""
"635";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G1";"4B";NA;"0007A65C8D";"M";"S";"49";"GRAASIDEMUS";"N";""
"636";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G2";"3B";NA;"0007A641E5";"M";"S";"47";"GRAASIDEMUS";"N";""
"637";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G2";"2D";NA;"0007DFB79E";"F";"C,L";"44";"GRAASIDEMUS";"R";""
"638";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G2";"4A";NA;"0007A62EDF";"F";"C,L";"45";"GRAASIDEMUS";"N";""
"639";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G4";"4A";NA;"0007A6410A";"M";"S";"23";"GRAASIDEMUS";"N";""
"640";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G4";"2D";NA;"0007A644DD";"M";"S";"31";"GRAASIDEMUS";"N";""
"641";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G6";"2C";NA;"0007A63A51";"M";"S";"22";"ROEDMUS";"N";""
"642";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G8";"3D";NA;"0007A62763";"M";"A";"22";"GRAASIDEMUS";"N";""
"643";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G8";"3D";NA;"0007A64BCA";"M";"S";"25";"GRAASIDEMUS";"N";""
"644";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G8";"4C";NA;"0007A5EB51";"M";"S";"33";"GRAASIDEMUS";"N";""
"645";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G8";"1C";NA;"0007A602D0";"M";"S";"37";"GRAASIDEMUS";"N";""
"646";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G8";"1A";NA;"UNM011";NA;NA;NA;"GRAASIDEMUS";"N";""
"647";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G8";"1A";NA;"UNM012";NA;NA;NA;"GRAASIDEMUS";"N";"ESCAPED DURING HANDLING"
"648";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G11";"3A";NA;"0007A63613";"F";"O,L";"44";"GRAASIDEMUS";"N";""
"649";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G11";"4D";NA;"UNM013";NA;NA;"11";"GRAASIDEMUS";"N";""
"650";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G11";"4D";NA;"0007DFB5C7";"F";"C";"55";"GRAASIDEMUS";"N";""
"651";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G11";"4D";NA;"UNM014";NA;NA;NA;"GRAASIDEMUS";"N";"DEAD"
"652";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G11";"2D";NA;"0007A638A8";"M";"A";"25";"GRAASIDEMUS";"N";""
"653";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G11";"2D";NA;"0007A677BF";"M";"S";"42";"GRAASIDEMUS";"N";""
"654";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"3B";NA;"0007A5F9DF";"F";"NP";"14";"GRAASIDEMUS";"N";""
"655";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"3B";NA;"0007A6492B";"F";"NP";"15";"GRAASIDEMUS";"N";""
"656";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"3B";NA;"0007A64F4E";"F";"NP";"14";"GRAASIDEMUS";"N";""
"657";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"3C";NA;"0007A5FB3E";"F";"C";"24";"GRAASIDEMUS";"N";""
"658";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"2B";NA;"0007A631E3";"M";"A";"24";"GRAASIDEMUS";"N";""
"659";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"2A";NA;"UNM015";NA;NA;NA;"GRAASIDEMUS";"N";"ESCAPED DURING HANDLING"
"660";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"1A";NA;"0007A5FEA2";"M";"S";"25";"GRAASIDEMUS";"N";""
"661";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"1A";NA;"0007A6436B";"M";"S";"25";"GRAASIDEMUS";"N";""
"662";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"4B";NA;"0007A64E1A";"F";"NP";"19";"GRAASIDEMUS";"N";""
"663";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G15";"4B";NA;"0007A5FA12";"M";"A";"19";"GRAASIDEMUS";"N";""
"664";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"3C";NA;"0007A5EAA8";"M";"S";"22";"GRAASIDEMUS";"N";""
"665";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"3C";NA;"0007A5FF84";"F";NA;"42";"GRAASIDEMUS";"N";""
"666";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"4B";NA;"0007DFBB88";NA;NA;"45";"GRAASIDEMUS";"R";""
"667";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"4B";NA;"0007A5FDB2";"M";"S";"46";"GRAASIDEMUS";"N";""
"668";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"1D";NA;"UNM016";NA;NA;NA;"GRAASIDEMUS";"N";"DEAD"
"669";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"1D";NA;"UNM017";NA;NA;NA;"GRAASIDEMUS";"N";"DEAD"
"670";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"1D";NA;"UNM018";NA;NA;NA;"GRAASIDEMUS";"N";"DEAD"
"671";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"1D";NA;"UNM019";NA;NA;NA;"GRAASIDEMUS";"N";"DEAD"
"672";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"1D";NA;"UNM020";NA;NA;NA;"GRAASIDEMUS";"N";"DEAD"
"673";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"1A";NA;"0007A5EF8E";"M";"S";"47";"GRAASIDEMUS";"N";""
"674";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"1A";NA;"0007A60061";"M";"S";"18";"GRAASIDEMUS";"N";""
"675";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"2A";NA;"0007A5FD77";"M";NA;"22";"GRAASIDEMUS";"N";""
"676";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G16";"2A";NA;"0007A5EE40";"M";"S";"25";"GRAASIDEMUS";"N";""
"677";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G19";"4B";NA;"0007A5EA21";"F";NA;"36";"GRAASIDEMUS";"N";""
"678";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G19";"4A";NA;"UNM021";NA;NA;"30";"GRAASIDEMUS";"N";"DEAD"
"679";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G19";"1A";NA;"0007A5ED1C";"F";NA;"22";"GRAASIDEMUS";"N";""
"680";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G19";"2C";NA;"0007A5F6BA";"M";"S";"48";"GRAASIDEMUS";"N";""
"681";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G20";"3D";NA;"UNM022";NA;NA;"11";"GRAASIDEMUS";"N";""
"682";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G20";"4A";NA;"0007A64B91";"F";NA;"21";"GRAASIDEMUS";"N";""
"683";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G20";"4D";NA;"0007A5E8B2";"M";"S";"41";"GRAASIDEMUS";"N";""
"684";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G20";"4D";NA;"UNM023";NA;NA;"30";"GRAASIDEMUS";"N";"DEAD"
"685";2019;"PORSANGER";"SUMMER";30819;1;"MASOY";"G20";"1C";NA;"0007A5FFFB";"F";NA;"25";"GRAASIDEMUS";"N";""
"686";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G20";"3D";NA;"0007A63F1D";"F";NA;"27";"GRAASIDEMUS";"N";""
"687";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G20";"4B";NA;"UNM024";"M";NA;"27";"GRAASIDEMUS";"N";"ESCAPED DURING HANDLING"
"688";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G20";"4A";NA;"0007A5E8B2";"M";"S";"41";"GRAASIDEMUS";"R";""
"689";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G19";"3D";NA;"0007A5E968";"M";NA;"24";"GRAASIDEMUS";"N";""
"690";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G19";"3D";NA;"0007A5EA21";"F";NA;"36";"GRAASIDEMUS";NA;""
"691";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G19";"3D";NA;"0007A5E491";"M";NA;"26";"GRAASIDEMUS";"R";""
"692";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G19";"4B";NA;"0007A5FDE4";"M";"S";"52";"GRAASIDEMUS";"N";""
"693";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"3B";NA;"0007A5FF2F";"M";"S";"29";"GRAASIDEMUS";"R";""
"694";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"3A";NA;"0007A63940";"M";NA;"26";"GRAASIDEMUS";"R";""
"695";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"3A";NA;"0007A640CA";"M";NA;"26";"GRAASIDEMUS";"N";""
"696";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"2C";NA;"0007A5FD18";"M";"S";"28";"GRAASIDEMUS";"R";""
"697";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"2C";NA;"0007A64B97";"F";NA;"25";"GRAASIDEMUS";NA;""
"698";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"4A";NA;"0007A5FA7E";"M";NA;"19";"GRAASIDEMUS";"R";""
"699";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"4B";NA;"0007A5FDB2";"M";"S";"44";"GRAASIDEMUS";NA;""
"700";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G16";"4D";NA;"0007A5E8CF";"F";"O";"50";"GRAASIDEMUS";"N";""
"701";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"3B";NA;"0007A6492B";"M";NA;"18";"GRAASIDEMUS";"N";""
"702";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"3B";NA;"0007A64F4E";"F";NA;"16";"GRAASIDEMUS";NA;""
"703";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"3D";NA;"0007A64737";"F";NA;"24";"GRAASIDEMUS";"N";""
"704";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"3D";NA;"0007A63DE7";"M";NA;"29";"GRAASIDEMUS";"N";""
"705";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"3D";NA;"0007A602EE";"M";NA;"29";"GRAASIDEMUS";"N";""
"706";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"1B";NA;"0007A64A94";"F";NA;"26";"GRAASIDEMUS";"N";""
"707";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"1A";NA;"0007A600B9";"M";NA;"31";"GRAASIDEMUS";"N";""
"708";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"2C";NA;"0007DFA9F7";"M";"S";"47";"GRAASIDEMUS";"N";""
"709";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"2B";NA;"0007A63613";"F";"O,L";"40";"GRAASIDEMUS";"R";""
"710";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"1B";NA;"0007DFA991";"F";NA;"23";"GRAASIDEMUS";"N";""
"711";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"1C";NA;"0007A5EABD";"F";NA;"25";"GRAASIDEMUS";"R";""
"712";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"4D";NA;"UNM025";NA;NA;"11";"GRAASIDEMUS";"N";""
"713";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"4D";NA;"UNM026";NA;NA;"11";"GRAASIDEMUS";"N";""
"714";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"4C";NA;"0007A64486";"F";NA;"21";"GRAASIDEMUS";"R";""
"715";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3B";NA;"0007A62B34";"F";NA;"22";"GRAASIDEMUS";"R";""
"716";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";NA;"UNM027";NA;NA;"25";"GRAASIDEMUS";"N";"DEAD"
"717";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";NA;"UNM028";NA;NA;"25";"GRAASIDEMUS";"N";"DEAD"
"718";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";NA;"UNM029";NA;NA;"25";"GRAASIDEMUS";"N";"DEAD"
"719";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";NA;"UNM030";NA;NA;"25";"GRAASIDEMUS";"N";"DEAD"
"720";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2C";NA;"0007DFA9D3";"F";NA;"25";"GRAASIDEMUS";"N";""
"721";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2B";NA;NA;"M";NA;"25";"GRAASIDEMUS";"N";"TAGGED, BUT FORGOT TO SCAN TAGG-ID"
"722";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2A";NA;"0007DFA95A";"M";"S";"44";"GRAASIDEMUS";"N";""
"723";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2D";NA;"UNM027";"M";"S";"21";"MARKMUS";"N";"ESCAPED DURING HANDLING"
"724";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G6";"4B";NA;"0007D4456F";"M";"S";"39";"GRAASIDEMUS";"R";""
"725";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G6";"4C";NA;"0007DFA9FA";"M";NA;"19";"ROEDMUS";NA;""
"726";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G4";"4C";NA;"0007A6410A";"M";NA;"26";"GRAASIDEMUS";"R";""
"727";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G4";"2D";NA;"0007DFABCF";"F";"L";"34";"GRAASIDEMUS";"R";""
"728";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3B";NA;"0007DFB5C9";"F";"L";"43";"GRAASIDEMUS";NA;""
"729";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3B";NA;"0007DFAB26";"M";"S";"30";"GRAASIDEMUS";NA;""
"730";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"2D";NA;"0007DFB79E";"F";"L";NA;"GRAASIDEMUS";NA;""
"731";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"1C";NA;"0007A5F533";"M";"S";"34";"GRAASIDEMUS";"R";""
"732";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"4A";NA;"0007A641E5";"M";"S";"45";"GRAASIDEMUS";"R";""
"733";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"2B";NA;"0007DFBBDE";"F";"L";"42";"GRAASIDEMUS";"R";""
"734";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"2B";NA;"0007DFAAC0";NA;NA;"23";"GRAASIDEMUS";"N";""
"735";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"1B";NA;"0007A6357E";"M";"S";"30";"GRAASIDEMUS";NA;""
"736";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"1C";NA;"0007DFAB33";"M";"S";"27";"GRAASIDEMUS";NA;""
"737";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"3B";NA;"FB4AB";"F";"L,P";"45";"GRAASIDEMUS";"FALL18";""
"738";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"2B";NA;"FBBDE";"M";"S";"48,0";"GRAASIDEMUS";"N";""
"739";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"2B";NA;"FB614";"M";"S";"47,0";"GRAASIDEMUS";"FALL18";""
"740";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"2B";NA;"FB566";"F";"P";"62,0";"GRAASIDEMUS";"N";""
"741";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G2";"3C";NA;"FB8A0";"F";"L,P";"48,0";"GRAASIDEMUS";"FALL18";""
"742";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G2";"4A";NA;"FBB72";"F";"L,P";"41,0";"GRAASIDEMUS";"N";""
"743";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G2";"1D";NA;"FB6FD";"M";"S";"46,0";"GRAASIDEMUS";"FALL18";""
"744";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"4B";NA;"FB6CD";"M";"S";"31,0";"ROEDMUS";"FALL18";""
"745";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"4B";NA;"FBB20";"M";"S";"29,0";"ROEDMUS";"N";""
"746";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"4D";NA;"FBB9E";"F";"OP";"24,0";"ROEDMUS";"N";""
"747";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"1C";NA;"FB840";"M";"S";"29,0";"ROEDMUS";"N";""
"748";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G8";"3B";NA;"FB879";"F";"L,P";"43,0";"GRAASIDEMUS";"N";""
"749";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G8";"2A";NA;"FBB12";"M";"S";"31,0";"ROEDMUS";"N";""
"750";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"2A";NA;"FB532";"F";"L,P";"43,0";"GRAASIDEMUS";"N";""
"751";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"2D";NA;"FBB61";"F";"L";"38,0";"GRAASIDEMUS";"FALL18";""
"752";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"1A";NA;"FB7ED";"M";"S";"28,0";"ROEDMUS";"N";""
"753";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"1D";NA;"FB908";"F";"L";"41,0";"GRAASIDEMUS";"FALL18";""
"754";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"1C";NA;"FBA7E";"M";"S";"40,0";"GRAASIDEMUS";"N";""
"755";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"3B";NA;"B7FD";"M";"S";"45,0";"GRAASIDEMUS";"N";""
"756";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"2C";NA;"B6AB";"M";"S";"36,0";"GRAASIDEMUS";"N";""
"757";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"2D";NA;"BB64";"M";"S";"43,0";"GRAASIDEMUS";"N";""
"758";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"1B";NA;"BAEB";"F";"L";"48,0";"GRAASIDEMUS";"N";""
"759";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"3C";NA;"D60726";"F";"L";"48,0";"GRAASIDEMUS";"FALL18";"DEAD"
"760";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"4B";NA;"FB9DD";"F";"L";"43,0";"GRAASIDEMUS";"N";""
"761";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"1C";NA;"D60DE0";"F";"L";"46,0";"GRAASIDEMUS";"FALL18";""
"762";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"1D";NA;"7DFB7A0";"F";"P";"48,0";"GRAASIDEMUS";"FALL18";""
"763";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G19";"2C";NA;"BA22";"M";"S";"37,0";"GRAASIDEMUS";"N";""
"764";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G19";"2A";NA;"B8F0";"M";"S";"28,0";"ROEDMUS";"N";""
"765";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"3B";NA;"B434";"F";"NP";"35,0";"GRAASIDEMUS";"N";""
"766";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"2C";NA;"B97A";"M";"S";"43,0";"GRAASIDEMUS";"FALL18";""
"767";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"2A";NA;"B9D1";"F";"L";"40,0";"GRAASIDEMUS";"N";""
"768";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"1A";NA;"FB971";"M";"S";"40,0";"GRAASIDEMUS";"N";""
"769";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G20";"2C";NA;"B8EA";"M";"S";"48,0";"GRAASIDEMUS";"N";""
"770";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G20";"2B";NA;"BA20";"F";"L";"37,0";"GRAASIDEMUS";"N";""
"771";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G20";"1A";NA;"B98C";"F";"L";"39,0";"GRAASIDEMUS";"N";""
"772";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G19";"3A";NA;"B8F0";"M";"S";"28,0";"ROEDMUS";"";""
"773";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G19";"2A";NA;"B758";"M";"S";"42,0";"GRAASIDEMUS";"";""
"774";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G19";"1C";NA;"B669";"F";"NL,NP";"34,0";"GRAASIDEMUS";"N";""
"775";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";NA;"UNMA";"F";"NP";"10,0";"GRAASIDEMUS";"N";""
"776";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";NA;"UNMB";"F";"NP";"10,0";"GRAASIDEMUS";"N";""
"777";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";NA;"UNMC";"F";"NP";"10,0";"GRAASIDEMUS";"N";""
"778";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";NA;"UNMD";"F";"NP";"10,0";"GRAASIDEMUS";"N";""
"779";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"4B";NA;"B9DD";"F";"L";"46,0";"GRAASIDEMUS";"";""
"780";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"1C";NA;"BA8C";"M";"S";"42,0";"GRAASIDEMUS";"N";""
